,merchant_abn,sum(dollar_value),count(1)
1608,97088280855,600591.0308365471,232
1609,70713877189,857382.6859788402,232
1610,63907965541,670839.5187577084,232
1611,79707467977,23065.43917371356,233
1612,67501420176,44248.75452997699,234
1613,83802687736,39934.79428030906,234
1614,21003199892,35559.81141102145,234
1615,14081759429,121980.95956522849,234
1616,76586641794,47867.99507101692,234
1617,89073186125,43814.49798798898,235
1618,30275989942,38633.789299029595,235
1619,56659127324,68972.54326541927,235
1620,50859331573,36647.24893759472,235
1621,36494504426,14578.436745337669,236
1622,13401263605,38602.56648711243,236
1623,21635402842,20327.590193608015,237
1624,42623634273,37978.116260526716,237
1625,10746056613,18162.011255930334,237
1626,77421432003,33134.24070346047,238
1627,70258288982,36396.50857489152,238
1628,35253328405,45538.46126968362,239
1629,19946380099,34710.36684969936,239
1630,19841142617,36710.708922837606,239
1631,35632109137,29451.831964399997,239
1632,91633658840,21560.886662357065,239
1633,82317733329,41700.39449844651,241
1634,16199101110,12258.890450745632,241
1635,38990495653,577438.1097230542,241
1636,48952879715,24013.18183955724,241
1637,93024392300,30969.56494332954,241
1638,24701944105,141735.35911019813,243
1639,36479085063,30347.827162794638,243
1640,34621449599,863535.2949912001,243
1641,27397535742,583665.3604161704,243
1642,92680456497,26162.786232892722,244
1643,41549774177,40985.08381615216,244
1644,83891433615,167375.10718971802,244
1645,97382279968,158026.736918265,245
1646,56530958295,489364.1850357868,245
1647,90415024734,77170.79068437952,246
1648,17073441842,739821.7836287131,246
1649,87622758183,108469.76355940022,246
1650,20497101151,620548.1171157156,247
1651,55646417663,151794.21066099743,247
1652,78893833111,116546.68060312071,247
1653,93880241546,36271.870276611065,248
1654,84937597269,121489.5017918211,248
1655,26413484487,41581.54113068272,248
1656,53074973777,36928.041833830495,251
1657,22298599094,15825.167305721357,251
1658,59853422669,82506.71660024833,252
1659,57082085511,302732.84664043743,252
1660,51561881468,10698.867106323958,252
1661,74044580274,38376.58570403349,253
1662,86340649164,324928.78742956807,253
1663,14809247463,246415.91438352215,253
1664,42878473215,99992.17449992298,253
1665,88878493736,197509.24597747988,253
1666,97104028372,377409.4796739655,254
1667,80287080694,315685.0505346719,254
1668,42105964394,23111.761556895493,255
1669,45578529693,22701.894362600255,256
1670,71253802438,546402.9501858853,256
1671,67178153348,210989.63855830484,257
1672,60922283533,96530.90856963761,257
1673,39288194590,64740.40840354826,257
1674,42309113034,432401.37423927913,257
1675,41544083714,15769.4863110558,257
1676,64521628277,28362.064883438634,258
1677,71868219093,64575.54118595926,258
1678,44440245427,985480.4961617376,259
1679,62368259299,49936.473598110315,259
1680,53635885278,42741.802603139,259
1681,42270780873,33249.261090478634,259
1682,98844249092,19366.54868733389,259
1683,13823979247,185242.49596598564,260
1684,92437353435,199431.2569427079,260
1685,32246751900,113941.97727680269,260
1686,99009287608,48036.90807894651,260
1687,42676690865,59562.88633251551,260
1688,67988680834,163166.7031924429,261
1689,45865544833,34085.27970698832,261
1690,88202878932,24237.397077107817,261
1691,28159278322,327786.3982987799,262
1692,48431515375,39401.8326915938,262
1693,90967287254,19276.725765407464,263
1694,78037042040,28717.224003280942,263
1695,82143547560,61785.22811371162,263
1696,92908611937,40641.10741534626,263
1697,26824240795,25626.284211885686,264
1698,98487769763,41440.33190097584,264
1699,28755901991,93692.90779524352,264
1700,49412216510,344597.0582080384,264
1701,82843310256,222048.14169502052,264
1702,40593734741,31711.470913230238,264
1703,27915232337,204283.83290896038,265
1704,72647107998,48879.16267380856,265
1705,32827360566,46112.878358369555,265
1706,95080143009,131685.93959376184,266
1707,48758923477,398333.0801241861,266
1708,87852604073,19843.15808220536,266
1709,59468928008,108259.46211836758,267
1710,42672975886,46124.246918405945,267
1711,35578320747,109243.49863409792,268
1712,75047095190,221455.38540690677,268
1713,12380299397,191723.64870375607,268
1714,69233153226,152942.7398235508,268
1715,13447019122,114455.7472565705,268
1716,20717777781,245640.91536535465,270
1717,56519940783,30362.55767638716,270
1718,50100476535,41457.655189840254,270
1719,18112900644,10362.762426049045,270
1720,77071952077,42547.0,271
1721,98253764162,1009877.934350966,272
1722,65161304947,78790.16976612508,272
1723,59581212604,900530.4265563721,272
1724,44828910341,118585.9775608797,273
1725,93024682653,88861.13021598224,273
1726,37351213839,651769.8471894425,274
1727,56879961531,63454.35641465661,275
1728,15582356843,182388.67823038262,276
1729,68874243493,881522.7347738715,277
1730,88987269041,11485.519966235488,277
1731,38675657098,139100.14836077174,278
1732,70329431753,73422.90199803373,279
1733,30689045280,40950.66403825458,279
1734,41956465747,63674.266719753636,279
1735,23335369654,166681.18744833674,279
1736,21552853184,54402.90787430593,280
1737,26942003693,230561.38346958504,280
1738,32610248934,24163.50976227723,280
1739,23455487331,34380.36135281764,280
1740,92616389691,504902.91563401534,280
1741,92532402483,121603.95527140965,281
1742,42598866237,128441.21341608788,282
1743,12927607277,248367.8756278737,282
1744,45940422862,63016.99124503032,284
1745,18440845368,25769.559724171973,284
1746,83992396729,39886.691037199926,284
1747,78747520227,24512.41371786273,285
1748,49460691968,167405.31652764918,286
1749,29921604246,851794.6703459626,287
1750,26358864089,193076.00727464087,287
1751,43892584139,17460.60968156053,289
1752,68514534266,122953.82286672664,289
1753,94384861814,48645.84146725162,289
1754,64859340118,31266.29409795258,290
1755,36307655284,221822.61296036546,290
1756,26749181046,44095.12534067454,291
1757,78914491399,18611.606800850193,291
1758,94780037589,49933.8700257616,291
1759,97418230683,216455.32017654064,291
1760,85726387922,114318.99764480263,292
1761,47420343703,31760.262087805175,293
1762,13103397121,23025.176766089666,293
1763,38425242099,49781.03654861371,293
1764,31471844679,745794.4053524346,294
1765,25644665418,126705.71291400657,294
1766,35990744747,131023.44503629985,294
1767,87711607508,28971.739338330925,294
1768,50967757909,218635.25063660406,294
1769,74505118182,41716.120052596394,294
1770,14939466370,17555.95927046345,295
1771,26925196872,16578.40285559289,295
1772,40457357336,48815.22264397091,295
1773,20833247272,222377.92466147034,295
1774,46961494605,45398.196583857694,295
1775,56139017231,220801.9372401363,296
1776,76290947803,72656.19645209408,297
1777,93712553837,126895.45687874482,297
1778,18416401655,160797.68068548394,298
1779,41302588137,250058.14446987453,299
1780,99861963809,35166.834766587395,299
1781,78105320756,45877.304679001645,300
1782,30864611742,51728.98276602303,300
1783,74309678848,177804.5724681769,300
1784,19378069235,23062.574590582746,300
1785,62029309613,46167.13913017998,301
1786,99554974333,58084.361917166745,301
1787,27274388856,66075.82446243949,302
1788,41847933261,41196.39291227983,302
1789,21887123887,45517.363366406054,302
1790,17496459532,19859.96937113426,303
1791,49152510995,240314.11542213787,304
1792,78864123417,378165.85970341845,304
1793,83314865468,21482.05402766509,305
1794,59358011432,25703.322178490558,306
1795,74489671755,81705.5658036905,307
1796,50420515690,79057.36647958224,307
1797,11089768124,31028.221126283715,308
1798,35755909141,35455.0191148944,309
1799,17866919544,30134.58788317842,309
1800,43930439013,791474.2579410374,310
1801,18120123446,49112.49364786773,311
1802,77292581216,95914.67817774613,311
1803,56490929085,38372.158959829874,311
1804,28651583807,28284.191341202146,312
1805,46017523620,152470.97129790025,312
1806,91154394323,158359.08183309215,313
1807,86028994742,17470.514143705605,314
1808,22812667768,21957.415454234353,314
1809,26994239326,46319.805177263894,315
1810,81950463278,214888.25657844506,315
1811,47773139983,41891.83687005475,315
1812,56236492160,162688.58870488135,315
1813,88642718732,233354.73703608464,316
1814,46456684596,20547.411932471507,317
1815,88771102187,36992.09739184809,317
1816,85414931149,12943.973504720105,318
1817,48196513465,139263.8711035318,318
1818,53442247174,34331.994933149326,318
1819,85813310401,132077.75687809568,318
1820,49439795725,35200.67838844753,319
1821,93679380088,18883.43362417513,320
1822,15093767253,26618.700298745185,320
1823,17614133590,166663.1604401095,320
1824,42298598169,1039930.2531688984,320
1825,82798125443,412970.42718131,320
1826,20549656225,1175603.3288635327,321
1827,25971755977,109417.06600066641,322
1828,29032530325,35249.90910013458,323
1829,45577247100,49358.41046147683,323
1830,62464051354,81062.03912933773,324
1831,78004123157,17508.088970307643,324
1832,18146314043,88975.3343361606,324
1833,38325541616,193767.70908203674,325
1834,68631449246,43490.95231414362,325
1835,32842076466,151540.80881734952,327
1836,88652114856,744526.6152524258,327
1837,21782713770,378774.6607966844,328
1838,55948741668,22182.27043851705,328
1839,59288709135,188541.21648934684,328
1840,86904466480,45938.41480855368,328
1841,42515892480,162437.1453104309,328
1842,26551094436,28493.740629964213,328
1843,35790530993,46973.851492165246,329
1844,19988273819,140804.87208993992,329
1845,12219088747,35791.50452631923,330
1846,87919999302,33087.59224443231,330
1847,53560474586,214105.41009237044,331
1848,80117428556,555997.7779969261,331
1849,43329313854,14952.528771971767,331
1850,52034043972,984158.296186118,331
1851,79469416437,38239.777218956435,332
1852,11633090957,49169.82694933312,333
1853,34020997841,133271.97079519328,333
1854,41563576600,52281.0,333
1855,85580030308,18565.955321739002,334
1856,98162727883,33034.20902859353,335
1857,66034737896,39371.10444798548,335
1858,67392173147,35675.25393191157,335
1859,10187291046,39693.730387434036,336
1860,58409055337,18459.963193197982,336
1861,86187992452,47512.12961650426,337
1862,79178157512,50890.04187553426,339
1863,64652625932,46628.773473979905,339
1864,19127906616,139186.17198129644,340
1865,56709391097,220240.6843447242,340
1866,41643701801,67354.43030368855,340
1867,23915266871,170669.5817501397,340
1868,74444459322,95516.82567839636,341
1869,14316652139,91809.33095452348,341
1870,71757256494,33279.462058997706,342
1871,24683655751,195431.56410348203,342
1872,70106809650,71816.24392973377,344
1873,45105237896,23395.298544586323,344
1874,78230317507,34974.17401845325,344
1875,80213126311,16816.539750389566,345
1876,14559784311,37511.007358912015,347
1877,90909466474,107881.95102165427,349
1878,46185641901,31819.410752776606,349
1879,67419861441,249798.63688934216,349
1880,53655334735,106616.44718546544,350
1881,34922750917,184533.7477995475,350
1882,49069349536,1124336.0229872507,350
1883,57680172958,24965.810715923475,351
1884,69135584329,142438.2619327658,351
1885,63433167613,352684.29856194695,351
1886,25624067782,914147.726667187,351
1887,22084888224,101294.7346090003,351
1888,67216839360,226165.1488702548,351
1889,63523606379,223700.7315782584,352
1890,87459862096,33961.05292070061,352
1891,15073534664,235301.63557084996,353
1892,63861708370,35057.097040126006,353
1893,81561729667,227598.13794294267,353
1894,83058563505,103567.03126182234,354
1895,95532818035,622243.9221969127,355
1896,55661978105,672339.8534080626,356
1897,33412969398,549621.964415644,356
1898,43833568675,911941.2340139163,357
1899,17291470169,139574.81421528332,357
1900,51080350356,39587.576792723325,357
1901,55402538421,1009095.8690177617,357
1902,51890035872,48006.3889817571,360
1903,42822345560,20878.052608319686,360
1904,93096883450,885380.9568997743,360
1905,97283139514,173628.7316155567,360
1906,18547244547,20695.813862461724,360
1907,61050921768,371893.32994469197,361
1908,18306927906,86044.47468718642,362
1909,31456306765,130746.58379037312,362
1910,97412669819,49895.33017078882,363
1911,85590755551,89513.22892769777,363
1912,15937271532,107386.57057423312,363
1913,10860706939,32465.46173765789,364
1914,28803237812,34902.70718202031,365
1915,79446222046,262209.07930087636,365
1916,72361927236,883920.7254220808,365
1917,29351616009,707963.1085343016,365
1918,87285933135,34698.959388718955,365
1919,58870269317,170089.79028051556,366
1920,90522979771,1148775.7158707455,366
1921,73752456534,88890.85870408718,366
1922,88492245451,138358.69631509262,367
1923,76149814641,226839.02958058965,367
1924,44837192214,22375.933997953667,367
1925,24746574507,44042.115064247446,367
1926,58139231665,1155796.5917455303,368
1927,31681476434,32841.99926529232,368
1928,92834298371,36356.901275992954,368
1929,31330885977,184069.3810011773,369
1930,83679168109,55646.63058994838,369
1931,10995883576,33822.324239168396,369
1932,87984437233,115111.32309208438,370
1933,24164521701,193471.22629215347,371
1934,15965199256,140914.63231460296,371
1935,31686734877,74196.7191897285,371
1936,71982729179,158785.98325232248,373
1937,83045786081,190399.53447822877,374
1938,55844327847,49287.88268324065,374
1939,17429613585,18842.24818555252,374
1940,44779505142,40189.34299848098,374
1941,82079072750,75401.88068320657,375
1942,79789227737,142979.4341106,375
1943,37419282352,22025.230095841092,375
1944,64112855512,74095.79878552546,376
1945,76655671119,41235.83204404822,376
1946,98659140422,47643.36266551404,377
1947,73225085327,108032.02731110189,377
1948,74959038046,31886.370441378087,378
1949,30299051123,36827.63092238321,378
1950,91212040913,355874.8714675976,379
1951,95402237897,21017.147179549353,379
1952,14820207872,73799.65538209747,380
1953,46372571372,172396.25126315613,381
1954,46292420800,564094.9246100562,382
1955,58866359477,49669.70434900886,383
1956,26945243832,19742.595789269275,383
1957,77032515735,508445.86685383774,383
1958,36758807067,21221.73382035441,384
1959,10192359162,177980.50545638183,385
1960,19925160030,36831.48257999178,385
1961,71612636096,297791.3951662293,385
1962,52684532353,82328.51629992944,386
1963,97353800246,37926.88427967495,386
1964,69202616607,27706.357126702598,388
1965,74423856957,31604.47577905556,389
1966,50476338980,202465.75043137794,390
1967,93669046600,46254.820504478645,391
1968,82307164889,107648.02590168166,393
1969,27332799149,35701.33457851508,394
1970,50467815381,31732.69357150216,394
1971,24848244496,101597.70899315013,394
1972,25762836422,62172.0,396
1973,91404276865,436616.22954984405,396
1974,15135045968,436459.3368316586,396
1975,50467745297,49172.52396603394,396
1976,38194917037,257498.89676462946,396
1977,11452293720,32079.049564090965,397
1978,61085944703,991123.518048757,397
1979,76020856062,146816.2595461344,397
1980,69983246412,825598.0576726826,398
1981,88539253623,1213289.1967248165,398
1982,81021509523,133211.80827686514,400
1983,32446633720,181942.08005247364,401
1984,16676754730,135361.42488170747,401
1985,13290952071,35057.64340894151,402
1986,92516609757,33009.08932522566,403
1987,93580972005,32625.89019968579,404
1988,87076215407,1245535.8359501117,404
1989,84357911995,169939.49872379287,404
1990,63286055458,862296.1714357402,405
1991,93429143824,265272.2143061953,406
1992,54900312378,269746.11633525754,408
1993,75022145904,44072.92817127594,409
1994,23956501449,183817.50432285332,409
1995,30288006732,203214.9957573128,410
1996,99217762645,28985.52186310069,411
1997,60876328805,573609.4098325837,411
1998,64928973842,130792.63449300613,412
1999,22288600259,129034.54361984399,413
2000,19633197919,780401.3250356668,413
2001,44488833452,153269.18968998236,414
2002,43801715289,560035.897518353,414
2003,83577754480,99739.45712532327,414
2004,64145901913,37637.31721456414,414
2005,45159852190,40904.279865094446,415
2006,31245723081,62882.7977509804,416
2007,59962058395,125907.17399289715,416
2008,74874670528,1321779.0462127747,416
2009,35883675055,21962.2651910641,416
2010,23812588784,38311.65064942752,417
2011,21024150335,42918.27896985942,417
2012,10702078694,38330.247209946254,418
2013,86844861009,49730.53361648047,418
2014,67920961191,1038569.2267384434,421
2015,80699593918,150389.38558767075,422
2016,45281821904,15936.815220782864,423
2017,56624752594,1067070.7166136247,425
2018,61310985405,762055.4970239948,426
2019,79377496749,534993.0096397044,427
2020,62692834922,1302740.2255016293,428
2021,31092671220,38297.57002073164,428
2022,50450845980,214299.2049351072,428
2023,75919025716,212665.03320128357,428
2024,84674182559,282957.1818047163,428
2025,24627889739,172093.00255764162,429
2026,36291259608,167481.5100233935,429
2027,11470993597,26399.166022020134,429
2028,69392492576,119428.66900585011,429
2029,81836621910,1330766.052881458,430
2030,51493378591,21059.300988207713,430
2031,66678363248,128063.70075251938,431
2032,54988683231,62693.50034074024,431
2033,56680601741,37108.02631710241,431
2034,37829861545,219497.79612064024,431
2035,23942094477,202758.74326949345,431
2036,73252278568,47731.44637558505,431
2037,53501895098,24796.20051981408,432
2038,95692868757,104422.42887921834,432
2039,28663538418,826327.7359381206,433
2040,76070803743,67756.0092234562,434
2041,15896837295,167992.0509475989,435
2042,21162389643,476891.0555115836,435
2043,37578923779,636080.1358574133,436
2044,96911331900,495278.18418357015,436
2045,73528552702,117764.28017344339,436
2046,35620324777,678797.2297619681,436
2047,54024111976,386480.7181729488,437
2048,11981237946,45434.42608641802,437
2049,18905299698,876359.1055496061,439
2050,10545955006,198542.55874644604,439
2051,59274084898,1069144.9404976524,439
2052,65265226392,49127.20848382528,440
2053,85385819407,34996.0838765192,442
2054,35661290048,200769.53326088405,442
2055,73918814753,1302471.308119416,442
2056,63071746690,125306.48788460415,442
2057,14878918457,43746.489832314954,442
2058,61060163427,195309.5005255236,443
2059,50185854379,558019.5843570654,444
2060,71825376355,116906.67943993397,444
2061,52129026374,210040.44355787634,444
2062,39192981624,972475.7899312051,445
2063,10930486968,49521.466644747794,445
2064,88389375042,1383204.033670389,445
2065,67244956961,123563.05813826901,445
2066,45827935127,134633.05895559507,446
2067,55348614885,229602.31691838402,446
2068,11024352823,95624.38644130781,447
2069,37106509177,866872.1903732824,447
2070,42735118354,85424.40663668442,447
2071,99229845016,544178.2425179846,447
2072,41657963012,127140.1379276631,447
2073,36235884040,214649.0046980878,448
2074,38363946876,39674.63295025091,448
2075,79301733106,36356.95455660429,448
2076,45328073484,32862.95980078843,449
2077,63734543365,175872.1346787368,449
2078,55279811979,226449.64416106138,449
2079,46630037650,131156.39164017714,449
2080,29680923658,66405.201776306,450
2081,13555086357,999915.8430324807,451
2082,56779111060,659486.2664352469,451
2083,61238934884,44050.783471525334,452
2084,74798553636,90027.49467473962,452
2085,21645141747,732954.3888376026,452
2086,90011689258,133375.1971062252,453
2087,60821630269,31798.162090917347,454
2088,12741443840,1394156.3236948145,454
2089,37629693091,42886.00706220888,455
2090,81454203401,49216.80149470075,456
2091,31969118588,47428.82303313318,456
2092,38664088375,41667.165131066075,456
2093,91134280199,23071.205949287796,456
2094,71305424518,23216.102585518478,456
2095,27110349542,227040.54482796462,457
2096,79517819732,28867.583636556094,457
2097,52536215795,407953.8465535025,458
2098,80389596712,168299.88436940912,459
2099,34268093162,13050.443882813277,459
2100,91760304024,29035.223273938784,459
2101,99115883676,39571.98403361207,459
2102,11243046390,111700.43078823127,459
2103,29317230624,215746.84076592728,459
2104,20544804614,152330.25563280564,460
2105,25607153542,45733.828254094406,461
2106,77924688488,888648.2468341277,461
2107,11766327188,35695.74967664508,464
2108,73843758222,110509.40932898257,464
2109,77397924030,354639.0440560683,464
2110,23617533061,94139.235298954,465
2111,87214879575,29616.436548379195,465
2112,27657048362,32969.22122463327,466
2113,21911286661,28892.699839018922,466
2114,26539386750,229235.342648466,468
2115,44997402413,22860.547928000575,469
2116,16254418652,75898.60985268727,469
2117,68112267199,153945.8347069827,470
2118,78142743559,27779.79415786746,471
2119,27610959380,209905.1252021017,471
2120,25939878512,67082.55953640488,471
2121,67692278478,212099.06921903885,473
2122,51221851716,13623.133956400527,473
2123,58596147982,189277.0023617309,474
2124,87203239896,27614.87895102892,474
2125,27851049264,1491976.34166348,475
2126,37304535258,201409.78201159782,475
2127,17469082744,70469.11603749698,477
2128,17009186054,218874.40627887746,478
2129,86885252971,793157.7058040681,478
2130,55101569426,97078.9767004097,478
2131,57223200264,1290275.692477028,478
2132,94801884806,131267.39820642507,479
2133,31823794994,983068.2048694893,480
2134,28855451293,25788.71752055126,483
2135,37442271968,42101.18886904618,483
2136,20036872831,24530.310432121405,484
2137,55883454313,36669.46999026548,484
2138,42590000698,147102.27496108503,484
2139,69786030824,164565.03326513787,485
2140,36139372130,694758.4632251034,485
2141,31562649946,120174.62915680197,486
2142,84507210939,19467.443322960426,486
2143,51001050159,510796.7802417976,488
2144,66672864977,100900.91982409306,488
2145,76385491690,104740.68962956218,488
2146,78822658788,155090.37529077072,488
2147,83421619944,218585.38285321102,489
2148,73416415122,159588.30637440484,489
2149,48290289285,906785.7425381748,489
2150,74175386039,743019.4443333506,489
2151,15297597516,40608.294669458395,490
2152,15870230869,38287.85831982179,490
2153,39112692726,238577.44183951776,491
2154,40908151498,254634.05829703153,491
2155,19734745008,232350.35355508066,491
2156,43753915542,168826.3464135531,491
2157,82852293268,42977.24656262496,491
2158,57862801023,22846.64504222374,492
2159,80499846916,357042.57527568605,492
2160,28647642474,130485.84695424873,493
2161,73242832551,30324.370104660236,493
2162,82636765812,224900.5226764801,494
2163,63470567616,221040.20757379074,494
2164,18924241226,70800.662481343,494
2165,29748559436,43798.373694662725,494
2166,54509096655,38440.373854906735,494
2167,75242363611,47357.12095181869,495
2168,89973342551,158380.37454959576,495
2169,35144409275,141367.2035608822,495
2170,78187460332,73765.34122948529,496
2171,86907350198,48784.85970387785,497
2172,63830011067,35952.108083457555,498
2173,62363832078,965554.3326560485,498
2174,93292821052,128332.8537201945,498
2175,25349409223,14535.190338973012,498
2176,41305045812,904797.1375058785,499
2177,29074473351,116707.04692594166,499
2178,34568005237,162271.1334782138,500
2179,23661853559,148218.71744216466,501
2180,27094414625,28220.520356707522,502
2181,98627514823,1303160.3400572904,502
2182,55306842177,988547.2819435062,502
2183,68252147715,27555.414945764926,503
2184,89271971543,29183.37828887818,503
2185,81299585288,44752.43984731526,504
2186,58776930712,45627.433417796936,504
2187,20642885273,185125.53392908396,505
2188,91178385997,48750.34785666336,505
2189,51258621486,20919.8144258824,505
2190,67696830978,37136.5656695287,506
2191,41485392864,226488.87704209538,506
2192,64431686132,157155.7765874429,507
2193,64953561005,197057.0985767931,508
2194,80104662510,794028.8765492955,509
2195,77259097820,45976.75702463404,510
2196,54994826109,38378.7784420167,511
2197,63818670309,45446.349276997156,511
2198,57626266756,1248588.7743937073,511
2199,63453073175,55593.067609907426,513
2200,13902377680,156698.03311395211,513
2201,60616659469,331208.2076850805,513
2202,81227400064,43211.47127256589,514
2203,94833823558,193258.11955166256,515
2204,75775044618,48763.975137926944,515
2205,12395011633,37518.79480825243,515
2206,40559163709,197163.45540829375,516
2207,88587718979,521687.60828653275,517
2208,37176176705,169977.23998664983,517
2209,61335088393,25329.213154065805,517
2210,56429066925,520771.9997901733,518
2211,80421506936,43489.1073442408,518
2212,14278929774,223837.82673594396,518
2213,41237771126,168819.8683562395,519
2214,55023001789,44441.319475485434,519
2215,99410502449,56437.61273467371,522
2216,47524805326,167027.95118474917,523
2217,40210282064,180247.10051959837,523
2218,99319455478,13900.146684443544,524
2219,19995295153,27729.024877027412,525
2220,86416078719,227331.5258621671,527
2221,20797699905,225514.77070354857,529
2222,91374143276,10709.480431073593,529
2223,41481009028,343627.602848391,529
2224,44069268193,81967.5687058726,530
2225,12183270048,40076.21328569256,531
2226,72064213561,559163.5454981803,531
2227,32413511882,198889.13487903826,531
2228,55828706874,271746.15392150194,533
2229,13942467372,160802.13737992177,534
2230,47740919232,741865.3138953011,534
2231,66416089484,183309.18985958447,534
2232,23055736061,31431.915341072978,534
2233,30035541512,354139.2061725803,535
2234,85482742429,38888.60510145824,536
2235,27581734019,243289.4378711562,537
2236,11974270529,1347786.307695496,538
2237,22606727520,86962.17089429838,538
2238,53258875124,44756.00481671159,539
2239,48214071373,162100.6618795422,540
2240,26603390734,404015.42555845174,540
2241,56489374516,576003.7626680904,540
2242,85148942307,149166.98578631954,540
2243,13663374533,70698.04483194722,541
2244,19257772092,46187.186929515985,541
2245,72436557937,28649.367895517444,541
2246,63549963476,120415.20893798917,543
2247,92731708815,154606.07627353075,544
2248,94040507060,48303.08492205968,545
2249,16242364669,143930.0052595782,545
2250,76414358676,376080.5717247913,546
2251,74024744735,240832.2272975371,546
2252,84048044848,740667.7868227133,547
2253,66778711798,28287.766096923486,549
2254,40242962373,193820.2214280657,549
2255,53546629749,208505.32691408147,550
2256,68028409124,115940.93862907427,550
2257,73555246475,586527.3042483378,550
2258,43152535761,47671.304759837105,551
2259,88047242149,174351.60177284706,551
2260,12513701055,133426.29814427567,552
2261,66858208767,30413.11101419689,553
2262,58825694998,69609.2589959302,554
2263,66979924731,80894.26275633191,554
2264,75975626029,48813.73800238657,554
2265,10279061213,166058.19172755213,555
2266,56829863713,222922.01149184167,555
2267,87380473696,33751.406083986134,556
2268,54331336835,33793.52254573478,557
2269,48640772679,58144.9884111366,557
2270,70879262618,188423.22067068255,559
2271,38672941140,943048.4008371118,559
2272,90918180829,5683135.042278277,562
2273,46145508777,584731.803183816,563
2274,18716225872,207516.44928241527,564
2275,46887242827,712961.1152748608,565
2276,71361928741,1044449.9605075361,567
2277,64278053738,181233.23603711696,569
2278,15446964877,87063.80792230323,570
2279,50600353536,136739.3699946639,571
2280,38086864545,36842.080825566256,571
2281,79925938654,15352.352492471804,572
2282,67868675953,31668.580230944524,573
2283,94547309480,86758.74415391144,574
2284,37097551567,154004.2014752767,575
2285,41489552788,58233.28466357942,576
2286,45785438987,519402.0919621246,577
2287,96505481738,171477.26561543415,577
2288,75720304166,44868.54430167646,578
2289,86305947527,185984.27479559218,579
2290,12888399565,575095.5848041668,580
2291,13272374672,31533.542527878686,580
2292,35769589414,681346.5919057997,580
2293,34437937876,34141.87057980964,581
2294,87982653381,83609.04459933497,581
2295,49418428210,644224.9922430193,582
2296,41108543298,164642.73234556123,583
2297,65731681830,31996.21727649872,584
2298,65907027247,240123.1509901674,584
2299,90625095939,174305.40741304873,584
2300,66818634899,1303699.597580621,585
2301,97129028344,395337.03014263813,586
2302,96435855846,293582.8029941055,587
2303,91455531890,250210.19256909037,588
2304,50913027463,1193313.8228542767,591
2305,87817449611,116248.6645541934,592
2306,73227776133,229099.22949717045,593
2307,73221370757,43768.97582428761,594
2308,66983698186,246881.70061708195,595
2309,46007761675,177886.59440739258,595
2310,13120157976,124024.56379638214,596
2311,81464461997,186817.75244490584,597
2312,94609427687,85641.1772527424,599
2313,33043043175,23591.848038030188,600
2314,93439438419,199101.40463036703,602
2315,63214122543,608601.4073696611,603
2316,31607615186,68277.96273783485,604
2317,66149479735,23328.179233318187,605
2318,17208085375,763692.3675976568,605
2319,31867263249,46952.19170659315,606
2320,25125950126,75704.48818933922,606
2321,20334248803,782950.1915898555,607
2322,62483383956,1315934.6218567323,607
2323,67810757628,951286.9273485134,607
2324,15422452671,57825.12407874458,609
2325,53778690950,402481.3449608192,609
2326,46062822745,35292.93798471405,611
2327,67853562563,180178.74524645234,613
2328,33998551054,34091.785180602106,614
2329,55670302206,17752.74683223154,615
2330,80191930269,157701.65056132217,617
2331,53339073841,243445.54736435035,617
2332,88630093420,200762.34989458133,618
2333,99478391356,1120540.1492502496,621
2334,51043338345,460855.61797256186,622
2335,73205504863,43725.27631248874,622
2336,36861014911,44848.73610833575,623
2337,78774961599,44314.52139547191,624
2338,25627894706,249393.1838889395,624
2339,33099767595,28914.530635611212,626
2340,80556041042,21756.751517864253,627
2341,26569358936,388710.43942389364,628
2342,40490618895,61409.17951979704,629
2343,34516414355,231550.15884574963,630
2344,56439821700,158865.38600413548,631
2345,89153112408,154301.45523154308,633
2346,32772607667,66061.69821039018,633
2347,30822803386,48967.78416128841,634
2348,13086571368,127167.47075078769,635
2349,97259357542,46894.93218976383,636
2350,66066213362,220386.8622777016,636
2351,18904790666,241978.00510802618,637
2352,34973148717,197761.8062877916,638
2353,95935115082,59336.160101283735,640
2354,90459292204,141464.09047806697,642
2355,80381533940,1111539.812974396,643
2356,81579058108,39781.945271409364,643
2357,44659323510,999437.9443749223,647
2358,58966366292,1279754.1160858579,647
2359,28339332365,220622.47849084277,647
2360,39220770748,24580.26884794362,652
2361,43611981873,165286.42897989086,653
2362,84131378699,249701.8406400965,656
2363,29859203033,37079.78684819882,659
2364,11961681734,186154.33596147504,664
2365,38721857169,37161.01635536146,665
2366,10385250025,334918.458591324,667
2367,70737217173,40161.20804345365,668
2368,20450624188,11634.601334364184,671
2369,57079678065,22761.923560397518,672
2370,87211363921,37828.137644093375,673
2371,10530696903,285399.46303276403,675
2372,54687916328,353799.2253506173,682
2373,73500416211,141489.90458121442,682
2374,97593245639,722469.7339592781,684
2375,21204719156,46473.06337959565,685
2376,96794593428,40439.23499994693,685
2377,64423487782,119324.63331226892,686
2378,28124275236,80757.4131980912,687
2379,40305723628,96787.16693522135,688
2380,17559476022,164648.78056397394,688
2381,25867961009,34615.09600201676,688
2382,51094717964,245677.72827061705,690
2383,57540672941,553680.9803383776,691
